Employe_Id	Boisson_Id	Date
P35224	19	27/11/2022
V69700	24	09/11/2022
K24786	20	11/11/2022
P35224	14	02/11/2022
Z53323	20	02/11/2022
V84299	23	22/11/2022
L97294	27	07/11/2022
N61159	0	03/11/2022
N22929	28	20/11/2022
F16023	22	08/11/2022
Q48675	3	15/11/2022
L95633	35	09/11/2022
F69733	28	09/11/2022
C70945	0	05/11/2022
B46727	28	26/11/2022
V28351	27	24/11/2022
Y96988	1	23/11/2022
R19192	24	02/11/2022
Y96988	15	11/11/2022
L91848	23	11/11/2022
U48940	28	26/11/2022
H05458	20	01/11/2022
V28351	39	14/11/2022
N28315	28	04/11/2022
H59833	18	17/11/2022
N22929	38	20/11/2022
I29058	27	24/11/2022
Z34962	3	02/11/2022
Z60347	39	07/11/2022
P35224	24	04/11/2022
I09813	28	23/11/2022
U18378	25	21/11/2022
N22929	26	21/11/2022
N32257	38	09/11/2022
U48940	33	23/11/2022
G22804	3	11/11/2022
J28942	20	01/11/2022
Q48675	19	05/11/2022
O85368	0	29/11/2022
V84299	3	01/11/2022
L47328	19	28/11/2022
H05458	29	05/11/2022
U18378	19	15/11/2022
K24786	38	21/11/2022
Y47307	40	02/11/2022
I29058	0	07/11/2022
K78882	3	16/11/2022
F82217	14	11/11/2022
O18047	24	08/11/2022
G82993	23	21/11/2022
M66769	18	16/11/2022
F47721	23	07/11/2022
G22804	22	10/11/2022
L47328	39	19/11/2022
L97294	23	19/11/2022
U61799	43	04/11/2022
J67582	19	21/11/2022
V90078	23	28/11/2022
U61799	18	16/11/2022
K24786	18	26/11/2022
Y48318	22	02/11/2022
B46727	28	03/11/2022
B16336	42	05/11/2022
V90078	43	09/11/2022
Q17124	21	07/11/2022
U18378	28	21/11/2022
G22804	20	21/11/2022
N80181	20	02/11/2022
F33683	7	18/11/2022
Z53323	23	22/11/2022
K78882	20	12/11/2022
O00253	4	05/11/2022
P35224	0	06/11/2022
I56295	12	18/11/2022
Z53323	29	04/11/2022
K78882	18	27/11/2022
Y96988	24	25/11/2022
O85368	18	28/11/2022
R19192	19	23/11/2022
G22804	3	26/11/2022
C00234	22	01/11/2022
H48167	27	22/11/2022
O18047	15	06/11/2022
F47721	21	09/11/2022
Y45556	3	21/11/2022
R19192	28	29/11/2022
Z53323	19	03/11/2022
I09813	25	15/11/2022
G82993	38	26/11/2022
E45872	21	19/11/2022
I29058	0	29/11/2022
Q86815	27	17/11/2022
L95633	21	14/11/2022
J28942	15	08/11/2022
O00253	27	08/11/2022
R19192	28	16/11/2022
Q48675	28	22/11/2022
D78946	21	08/11/2022
V84299	21	02/11/2022
K35006	18	21/11/2022
C70945	23	01/11/2022
E80025	29	09/11/2022
W48418	22	14/11/2022
O00253	24	10/11/2022
W48418	3	12/11/2022
V28351	35	16/11/2022
G65344	2	21/11/2022
H48167	24	28/11/2022
V02493	29	05/11/2022
Z86263	7	25/11/2022
C70945	29	27/11/2022
F93292	2	16/11/2022
F93292	24	26/11/2022
U48940	29	29/11/2022
H48167	34	09/11/2022
B46727	15	05/11/2022
Z34962	23	20/11/2022
C00234	29	10/11/2022
M12306	22	28/11/2022
O00253	38	17/11/2022
Z34962	16	27/11/2022
N61159	20	26/11/2022
Z86263	16	28/11/2022
B16336	17	07/11/2022
W84980	20	16/11/2022
F69733	29	18/11/2022
B46727	22	03/11/2022
R97867	20	19/11/2022
Y47307	0	13/11/2022
R19192	23	13/11/2022
I29058	18	01/11/2022
B77851	32	24/11/2022
B46727	35	12/11/2022
N32257	29	24/11/2022
O18047	27	24/11/2022
I29058	39	04/11/2022
C00234	3	22/11/2022
S92802	34	28/11/2022
Q86815	27	04/11/2022
V02493	2	04/11/2022
I56295	25	09/11/2022
F93292	23	28/11/2022
I09813	22	29/11/2022
V28351	11	23/11/2022
Z91269	9	26/11/2022
W48418	3	16/11/2022
Z34962	1	24/11/2022
B16336	2	11/11/2022
V02493	0	08/11/2022
Z27737	26	06/11/2022
Z91269	29	03/11/2022
J28942	25	01/11/2022
Q48675	25	06/11/2022
W48418	23	29/11/2022
G82993	9	19/11/2022
G95624	3	04/11/2022
N28315	12	11/11/2022
Y47307	0	02/11/2022
U61799	28	23/11/2022
N22929	20	25/11/2022
Y45556	28	18/11/2022
Q86815	24	04/11/2022
K35006	29	28/11/2022
L95633	19	18/11/2022
Z34962	3	27/11/2022
O18047	28	17/11/2022
G65344	2	16/11/2022
Z34962	12	10/11/2022
Z86263	29	09/11/2022
I56295	35	09/11/2022
I46489	6	24/11/2022
L91848	29	23/11/2022
O00253	37	08/11/2022
K78882	28	04/11/2022
Q17124	28	16/11/2022
U61799	26	18/11/2022
B77851	28	20/11/2022
G22804	38	01/11/2022
H05458	3	24/11/2022
K78882	22	23/11/2022
N32257	28	10/11/2022
B46727	16	08/11/2022
Q17124	25	10/11/2022
L95633	36	29/11/2022
G65344	23	28/11/2022
F16023	26	12/11/2022
G22804	3	11/11/2022
F82217	29	08/11/2022
L91848	24	27/11/2022
I56295	19	20/11/2022
R19192	43	24/11/2022
C00234	22	01/11/2022
H05458	27	19/11/2022
R97867	14	09/11/2022
H05458	28	09/11/2022
V69700	23	18/11/2022
F69733	37	04/11/2022
Z60347	27	05/11/2022
G95624	1	27/11/2022
S92802	20	27/11/2022
E80025	30	04/11/2022
C70945	11	21/11/2022
V90078	0	26/11/2022
V02493	6	10/11/2022
N22929	24	03/11/2022
J28942	11	03/11/2022
M12306	28	17/11/2022
I09813	22	15/11/2022
G82993	28	02/11/2022
L91848	23	14/11/2022
I29058	20	29/11/2022
L47328	20	29/11/2022
Y48318	29	21/11/2022
I29058	22	12/11/2022
W48418	25	05/11/2022
K24786	28	28/11/2022
S92802	24	13/11/2022
Z27737	28	22/11/2022
Y48318	20	15/11/2022
Q17124	35	28/11/2022
E80025	27	19/11/2022
O85368	10	12/11/2022
F82217	28	25/11/2022
Y48318	27	20/11/2022
A70424	20	24/11/2022
U48940	29	07/11/2022
Z60347	18	12/11/2022
I56295	23	02/11/2022
Y45556	3	11/11/2022
Y45556	38	01/11/2022
F16023	29	06/11/2022
V90078	34	16/11/2022
F47721	23	25/11/2022
I56295	28	23/11/2022
E80025	8	20/11/2022
Z86263	0	24/11/2022
P35224	0	07/11/2022
I56295	20	13/11/2022
G95624	35	06/11/2022
Y47307	12	11/11/2022
N28315	24	02/11/2022
D78946	22	22/11/2022
F93292	1	22/11/2022
S92802	24	25/11/2022
D78946	38	15/11/2022
R97867	23	24/11/2022
G22804	4	26/11/2022
C00234	3	06/11/2022
F33683	34	25/11/2022
W48418	0	05/11/2022
V84299	19	14/11/2022
F47721	0	23/11/2022
I29058	29	24/11/2022
I29058	23	22/11/2022
U48940	23	28/11/2022
Z53323	39	24/11/2022
F93292	11	28/11/2022
I46489	0	22/11/2022
Z60347	41	26/11/2022
G22804	0	21/11/2022
C00234	3	04/11/2022
F50762	28	18/11/2022
V84299	40	18/11/2022
R97867	28	08/11/2022
J28942	40	10/11/2022
H05458	21	01/11/2022
H05458	27	12/11/2022
Y45556	17	14/11/2022
L47328	43	12/11/2022
H59833	39	21/11/2022
N28315	29	13/11/2022
G95624	1	09/11/2022
Y45556	28	16/11/2022
K24786	27	18/11/2022
Y48318	23	28/11/2022
U48940	35	28/11/2022
Z27737	2	11/11/2022
L91848	10	04/11/2022
I29058	29	12/11/2022
W48418	25	22/11/2022
Y48318	23	09/11/2022
V02493	24	15/11/2022
V69700	8	01/11/2022
N80181	32	27/11/2022
G65344	20	26/11/2022
L47328	14	13/11/2022
E80025	9	26/11/2022
Z34962	19	20/11/2022
Y47307	3	05/11/2022
Q86815	18	24/11/2022
G65344	22	27/11/2022
H48167	22	10/11/2022
G95624	23	14/11/2022
L91848	16	20/11/2022
Q17124	23	27/11/2022
Z53323	1	06/11/2022
C00234	19	21/11/2022
H05458	20	24/11/2022
H59833	39	13/11/2022
F33683	18	01/11/2022
Z91269	36	01/11/2022
N22929	11	16/11/2022
K35006	21	19/11/2022
G22804	0	01/11/2022
W84980	19	26/11/2022
U18378	29	28/11/2022
W48418	36	22/11/2022
Y96988	17	17/11/2022
N22929	25	07/11/2022
E45872	20	13/11/2022
N22929	20	06/11/2022
R19192	2	08/11/2022
F50762	28	01/11/2022
A70424	0	01/11/2022
Z86263	3	09/11/2022
J28942	1	07/11/2022
G95624	23	05/11/2022
F82217	22	09/11/2022
H05458	21	18/11/2022
I46489	29	27/11/2022
Z91269	24	03/11/2022
Q48675	27	26/11/2022
F69733	19	18/11/2022
P35224	21	17/11/2022
L97294	3	22/11/2022
L95633	2	14/11/2022
P35224	31	11/11/2022
U61799	27	04/11/2022
A70424	42	11/11/2022
M12306	20	19/11/2022
M66769	19	07/11/2022
N28315	23	22/11/2022
B77851	33	27/11/2022
M66769	25	01/11/2022
K78882	17	28/11/2022
F69733	3	21/11/2022
W48418	3	06/11/2022
V90078	27	28/11/2022
K78882	12	20/11/2022
F82217	25	27/11/2022
V84299	27	28/11/2022
O18047	19	07/11/2022
B16336	27	09/11/2022
U61799	23	16/11/2022
H48167	21	21/11/2022
Z53323	8	17/11/2022
L95633	10	27/11/2022
L95633	22	22/11/2022
B77851	29	19/11/2022
J28942	29	08/11/2022
N61159	28	10/11/2022
N22929	17	05/11/2022
S92802	23	28/11/2022
O00253	36	19/11/2022
V90078	43	25/11/2022
G95624	10	09/11/2022
C00234	19	27/11/2022
K24786	34	20/11/2022
L95633	23	04/11/2022
Y96988	6	20/11/2022
R97867	26	09/11/2022
E80025	22	29/11/2022
R97867	22	05/11/2022
N22929	21	14/11/2022
L91848	17	21/11/2022
I29058	0	14/11/2022
Z86263	23	10/11/2022
L97294	18	18/11/2022
J28942	21	03/11/2022
C70945	26	20/11/2022
Q48675	23	09/11/2022
B16336	17	10/11/2022
Z34962	42	02/11/2022
I29058	20	10/11/2022
G22804	23	25/11/2022
K35006	38	16/11/2022
W84980	23	02/11/2022
Z34962	39	08/11/2022
F93292	25	28/11/2022
Y45556	28	04/11/2022
H48167	22	20/11/2022
I46489	20	02/11/2022
V02493	38	14/11/2022
I56295	35	20/11/2022
L91848	0	03/11/2022
B16336	15	22/11/2022
B16336	32	10/11/2022
C70945	33	24/11/2022
V90078	36	10/11/2022
V90078	26	03/11/2022
N28315	23	14/11/2022
F33683	29	04/11/2022
G95624	28	02/11/2022
K78882	0	10/11/2022
R19192	28	11/11/2022
H05458	8	26/11/2022
V69700	31	12/11/2022
Y48318	29	28/11/2022
N28315	14	11/11/2022
L95633	38	27/11/2022
U48940	14	04/11/2022
Z91269	24	02/11/2022
A70424	20	27/11/2022
K24786	43	27/11/2022
C00234	3	19/11/2022
Z27737	12	09/11/2022
Y96988	25	03/11/2022
B16336	3	15/11/2022
J67582	37	24/11/2022
C00234	3	03/11/2022
Q17124	26	03/11/2022
Z27737	21	11/11/2022
C00234	20	17/11/2022
O00253	29	14/11/2022
F50762	38	17/11/2022
F47721	30	01/11/2022
H59833	3	01/11/2022
P35224	20	26/11/2022
Z91269	27	03/11/2022
H48167	25	28/11/2022
C70945	27	07/11/2022
U18378	3	14/11/2022
F93292	28	16/11/2022
W84980	39	25/11/2022
Q48675	22	09/11/2022
R19192	23	21/11/2022
F33683	0	27/11/2022
S92802	21	15/11/2022
E80025	24	21/11/2022
R19192	29	21/11/2022
Q86815	10	22/11/2022
V02493	1	14/11/2022
I09813	24	08/11/2022
V90078	18	08/11/2022
Z86263	3	05/11/2022
J67582	25	13/11/2022
B46727	21	18/11/2022
K78882	14	12/11/2022
C00234	27	16/11/2022
I56295	38	13/11/2022
L97294	12	28/11/2022
U48940	16	07/11/2022
W84980	40	25/11/2022
Y47307	28	24/11/2022
S92802	21	01/11/2022
L91848	27	13/11/2022
W84980	18	29/11/2022
I09813	21	07/11/2022
B77851	26	25/11/2022
P35224	25	01/11/2022
V90078	26	13/11/2022
B77851	22	20/11/2022
Z53323	29	16/11/2022
K35006	26	13/11/2022
V69700	29	07/11/2022
Y75396	6	08/11/2022
Y96988	33	29/11/2022
N22929	28	14/11/2022
Y48318	12	01/11/2022
M12306	15	03/11/2022
L97294	20	01/11/2022
L97294	19	28/11/2022
Z53323	16	28/11/2022
L47328	27	02/11/2022
R19192	29	25/11/2022
N22929	22	12/11/2022
Z86263	20	22/11/2022
D78946	38	13/11/2022
V84299	28	21/11/2022
W48418	37	02/11/2022
K78882	38	18/11/2022
B77851	24	27/11/2022
Q48675	43	19/11/2022
V90078	1	18/11/2022
G22804	29	11/11/2022
M12306	0	04/11/2022
S92802	20	28/11/2022
G82993	19	06/11/2022
F69733	18	23/11/2022
L97294	11	06/11/2022
C00234	35	03/11/2022
M12306	38	18/11/2022
F16023	6	04/11/2022
H05458	11	25/11/2022
I09813	25	23/11/2022
F16023	0	26/11/2022
L47328	29	26/11/2022
B77851	28	12/11/2022
I56295	24	28/11/2022
K78882	21	14/11/2022
F16023	0	04/11/2022
W84980	35	25/11/2022
I46489	24	28/11/2022
A70424	1	10/11/2022
U48940	40	09/11/2022
J67582	1	17/11/2022
I46489	26	10/11/2022
H05458	3	12/11/2022
F50762	9	14/11/2022
V28351	7	28/11/2022
W84980	3	23/11/2022
L91848	23	16/11/2022
R19192	25	09/11/2022
I29058	14	25/11/2022
V02493	23	24/11/2022
S92802	19	06/11/2022
F50762	6	10/11/2022
I29058	9	17/11/2022
O85368	28	02/11/2022
Y75396	20	20/11/2022
N22929	26	01/11/2022
W48418	23	15/11/2022
F93292	38	11/11/2022
C00234	43	25/11/2022
G82993	34	24/11/2022
K24786	29	18/11/2022
Y48318	0	03/11/2022
D78946	2	14/11/2022
Q86815	20	17/11/2022
E80025	42	14/11/2022
S92802	23	17/11/2022
A70424	14	09/11/2022
J67582	29	13/11/2022
N61159	2	26/11/2022
M12306	29	27/11/2022
I09813	20	14/11/2022
D78946	9	19/11/2022
V02493	3	04/11/2022
I29058	31	12/11/2022
L47328	2	03/11/2022
Y96988	21	07/11/2022
H05458	28	01/11/2022
Y75396	6	11/11/2022
Z60347	19	06/11/2022
K35006	29	09/11/2022
F82217	38	01/11/2022
F47721	2	19/11/2022
Q48675	25	05/11/2022
C70945	27	08/11/2022
Z86263	20	04/11/2022
F82217	34	16/11/2022
Y47307	32	16/11/2022
U18378	39	07/11/2022
H48167	20	29/11/2022
I09813	22	28/11/2022
F93292	26	19/11/2022
F50762	31	05/11/2022
J67582	24	28/11/2022
F82217	25	08/11/2022
Y75396	29	23/11/2022
R97867	29	08/11/2022
F50762	29	05/11/2022
Z34962	16	23/11/2022
H05458	22	12/11/2022
O00253	3	20/11/2022
S92802	24	25/11/2022
Y75396	17	06/11/2022
I29058	23	08/11/2022
L97294	23	26/11/2022
R19192	29	01/11/2022
S92802	28	28/11/2022
I29058	3	14/11/2022
Z53323	3	27/11/2022
I56295	24	26/11/2022
U18378	3	01/11/2022
Z91269	30	18/11/2022
N28315	1	20/11/2022
Z27737	29	19/11/2022
Q48675	6	24/11/2022
V69700	20	19/11/2022
E80025	27	03/11/2022
C00234	23	27/11/2022
N22929	3	12/11/2022
F82217	29	22/11/2022
I29058	9	21/11/2022
V84299	0	16/11/2022
H05458	8	08/11/2022
F16023	38	13/11/2022
P35224	26	15/11/2022
B16336	7	05/11/2022
V28351	43	21/11/2022
V84299	0	10/11/2022
V84299	20	19/11/2022
Q17124	23	24/11/2022
V90078	24	01/11/2022
I29058	23	14/11/2022
H48167	26	24/11/2022
F93292	20	15/11/2022
V84299	19	09/11/2022
G82993	33	21/11/2022
S92802	26	29/11/2022
G95624	38	25/11/2022
J28942	42	27/11/2022
K24786	3	29/11/2022
H05458	3	13/11/2022
Z91269	3	02/11/2022
H05458	11	11/11/2022
Y45556	39	17/11/2022
F33683	22	05/11/2022
Z91269	20	22/11/2022
V84299	25	26/11/2022
G95624	31	14/11/2022
G82993	26	14/11/2022
G95624	35	04/11/2022
G82993	27	11/11/2022
Z86263	21	11/11/2022
Z27737	19	08/11/2022
Z53323	19	22/11/2022
U61799	0	08/11/2022
O85368	40	10/11/2022
K35006	14	14/11/2022
R97867	38	14/11/2022
U61799	11	22/11/2022
F50762	22	23/11/2022
V90078	10	19/11/2022
M66769	18	04/11/2022
J28942	23	14/11/2022
Q48675	20	20/11/2022
J67582	37	20/11/2022
A70424	43	08/11/2022
F82217	32	09/11/2022
H05458	10	18/11/2022
V90078	26	04/11/2022
R97867	25	19/11/2022
I09813	20	20/11/2022
W48418	43	28/11/2022
J28942	12	26/11/2022
O00253	3	11/11/2022
Y47307	28	29/11/2022
E45872	21	15/11/2022
N80181	23	24/11/2022
F50762	40	24/11/2022
I29058	3	20/11/2022
D78946	34	01/11/2022
H48167	3	07/11/2022
K24786	0	15/11/2022
F16023	2	01/11/2022
L97294	21	26/11/2022
Q86815	24	07/11/2022
G22804	29	05/11/2022
Y47307	18	13/11/2022
V69700	1	27/11/2022
N28315	37	03/11/2022
I56295	0	20/11/2022
Z60347	37	11/11/2022
F47721	27	26/11/2022
C70945	36	22/11/2022
U18378	25	25/11/2022
L95633	31	01/11/2022
N32257	28	25/11/2022
V69700	29	08/11/2022
Y96988	0	08/11/2022
V90078	18	10/11/2022
I09813	0	15/11/2022
B77851	31	09/11/2022
H59833	27	05/11/2022
G82993	23	06/11/2022
F16023	22	06/11/2022
V84299	28	13/11/2022
N80181	3	01/11/2022
Z60347	20	07/11/2022
U61799	35	25/11/2022
I29058	21	22/11/2022
Q86815	29	24/11/2022
N80181	23	18/11/2022
F69733	29	22/11/2022
V90078	28	29/11/2022
V28351	3	03/11/2022
N28315	35	09/11/2022
F69733	29	26/11/2022
N22929	29	19/11/2022
Z60347	20	05/11/2022
N32257	35	06/11/2022
Z34962	14	22/11/2022
C00234	0	25/11/2022
P35224	3	27/11/2022
V90078	10	19/11/2022
N22929	30	22/11/2022
F82217	18	23/11/2022
V84299	24	06/11/2022
J67582	40	27/11/2022
B77851	23	16/11/2022
Z86263	11	14/11/2022
Q86815	36	15/11/2022
H05458	23	23/11/2022
V84299	20	04/11/2022
Y47307	20	12/11/2022
Z86263	25	03/11/2022
Z27737	1	20/11/2022
F16023	20	08/11/2022
U61799	3	04/11/2022
R97867	36	23/11/2022
K24786	29	24/11/2022
V28351	29	05/11/2022
L47328	25	19/11/2022
E80025	28	17/11/2022
N22929	0	22/11/2022
F16023	34	07/11/2022
V84299	21	19/11/2022
Z60347	23	25/11/2022
Y45556	25	10/11/2022
K35006	23	21/11/2022
H59833	0	24/11/2022
V84299	23	22/11/2022
I09813	30	23/11/2022
P35224	27	26/11/2022
I09813	20	11/11/2022
N80181	9	29/11/2022
B77851	24	08/11/2022
Z34962	28	09/11/2022
G82993	24	21/11/2022
V84299	19	19/11/2022
J67582	20	28/11/2022
B77851	18	12/11/2022
G22804	30	18/11/2022
U48940	23	05/11/2022
G65344	25	10/11/2022
Y45556	29	24/11/2022
S92802	28	12/11/2022
F82217	27	24/11/2022
K35006	11	21/11/2022
P35224	14	08/11/2022
L95633	21	14/11/2022
L47328	18	22/11/2022
F93292	9	11/11/2022
N32257	26	01/11/2022
Z91269	15	10/11/2022
F50762	21	26/11/2022
Q86815	43	01/11/2022
F93292	9	02/11/2022
C70945	12	07/11/2022
V90078	18	07/11/2022
I56295	11	18/11/2022
I46489	20	03/11/2022
N80181	12	11/11/2022
R97867	23	11/11/2022
B16336	28	28/11/2022
G82993	29	27/11/2022
F82217	29	12/11/2022
H59833	26	09/11/2022
Y47307	27	20/11/2022
B77851	24	11/11/2022
C70945	29	21/11/2022
M12306	0	10/11/2022
L91848	20	17/11/2022
G82993	23	20/11/2022
U18378	23	07/11/2022
G95624	32	14/11/2022
W48418	18	05/11/2022
N61159	28	12/11/2022
I29058	28	10/11/2022
L91848	28	10/11/2022
V84299	3	16/11/2022
L95633	27	10/11/2022
K78882	3	14/11/2022
B46727	0	18/11/2022
O85368	29	14/11/2022
V69700	25	11/11/2022
L95633	29	19/11/2022
B77851	3	05/11/2022
J67582	21	27/11/2022
D78946	3	03/11/2022
V02493	27	20/11/2022
H48167	25	24/11/2022
H59833	8	23/11/2022
C00234	20	14/11/2022
F33683	21	23/11/2022
Q48675	19	08/11/2022
K24786	28	22/11/2022
A70424	21	25/11/2022
F16023	24	17/11/2022
C70945	29	27/11/2022
Q86815	22	13/11/2022
I29058	19	08/11/2022
O00253	23	18/11/2022
R97867	24	04/11/2022
R97867	3	27/11/2022
H59833	1	03/11/2022
V02493	15	23/11/2022
K35006	11	23/11/2022
I56295	27	06/11/2022
K78882	0	15/11/2022
F16023	11	07/11/2022
H05458	29	29/11/2022
V69700	8	08/11/2022
U61799	34	11/11/2022
F16023	3	17/11/2022
H48167	7	05/11/2022
O18047	0	25/11/2022
V28351	19	08/11/2022
B16336	36	10/11/2022
Q17124	23	11/11/2022
N28315	19	14/11/2022
V90078	29	26/11/2022
W84980	24	20/11/2022
I46489	18	05/11/2022
K78882	26	24/11/2022
I46489	40	16/11/2022
L91848	18	08/11/2022
K24786	19	29/11/2022
N61159	25	10/11/2022
K35006	21	18/11/2022
Z60347	19	19/11/2022
J67582	19	28/11/2022
V69700	20	15/11/2022
U61799	23	24/11/2022
C00234	26	18/11/2022
N80181	27	15/11/2022
H59833	27	20/11/2022
L97294	7	05/11/2022
Z91269	34	08/11/2022
D78946	39	10/11/2022
Y45556	33	10/11/2022
G95624	29	18/11/2022
Z53323	23	01/11/2022
H48167	16	26/11/2022
F47721	27	26/11/2022
E45872	23	02/11/2022
F93292	23	04/11/2022
Y75396	15	01/11/2022
O18047	23	11/11/2022
R19192	21	19/11/2022
I56295	3	12/11/2022
N22929	6	16/11/2022
V28351	19	13/11/2022
I29058	3	28/11/2022
H59833	38	01/11/2022
N61159	38	11/11/2022
G22804	20	04/11/2022
H48167	22	23/11/2022
V69700	28	23/11/2022
I46489	23	25/11/2022
M66769	23	27/11/2022
N22929	32	13/11/2022
K78882	16	06/11/2022
K78882	3	16/11/2022
W84980	24	19/11/2022
C00234	18	21/11/2022
V02493	3	23/11/2022
N61159	11	12/11/2022
O00253	35	05/11/2022
Z86263	27	09/11/2022
M12306	3	23/11/2022
Y48318	16	18/11/2022
C00234	27	16/11/2022
N32257	29	16/11/2022
Y47307	18	11/11/2022
B77851	29	29/11/2022
G65344	27	22/11/2022
V90078	23	20/11/2022
N32257	41	11/11/2022
Z60347	34	16/11/2022
N32257	23	07/11/2022
C00234	37	11/11/2022
Z86263	28	26/11/2022
U61799	24	04/11/2022
Z53323	25	03/11/2022
K24786	23	20/11/2022
G65344	23	12/11/2022
I56295	7	23/11/2022
V28351	17	22/11/2022
J28942	25	13/11/2022
D78946	20	06/11/2022
N61159	1	23/11/2022
Y48318	33	09/11/2022
S92802	19	09/11/2022
G65344	38	24/11/2022
G82993	35	14/11/2022
W84980	26	09/11/2022
Z86263	28	23/11/2022
M66769	4	16/11/2022
I09813	9	05/11/2022
F16023	24	14/11/2022
I56295	3	28/11/2022
Z34962	9	20/11/2022
Z86263	11	23/11/2022
I09813	25	24/11/2022
Z60347	3	04/11/2022
N28315	22	29/11/2022
W84980	19	08/11/2022
S92802	6	14/11/2022
S92802	28	23/11/2022
S92802	20	05/11/2022
E45872	25	04/11/2022
L97294	27	01/11/2022
N28315	21	09/11/2022
G82993	29	21/11/2022
F33683	32	07/11/2022
I46489	11	19/11/2022
F50762	39	26/11/2022
P35224	43	24/11/2022
F33683	34	05/11/2022
Y48318	27	28/11/2022
R19192	39	01/11/2022
E45872	35	24/11/2022
Y96988	37	07/11/2022
U61799	19	10/11/2022
V90078	19	14/11/2022
F82217	6	03/11/2022
K24786	31	07/11/2022
B16336	10	28/11/2022
C70945	19	11/11/2022
J28942	28	09/11/2022
G65344	19	06/11/2022
L97294	2	11/11/2022
F69733	28	09/11/2022
I29058	18	25/11/2022
F93292	2	13/11/2022
F47721	20	12/11/2022
F47721	1	22/11/2022
I09813	6	16/11/2022
G95624	29	29/11/2022
H05458	24	27/11/2022
Z60347	32	14/11/2022
Y45556	11	02/11/2022
B16336	2	14/11/2022
U48940	24	08/11/2022
F82217	19	02/11/2022
O18047	27	15/11/2022
H48167	23	26/11/2022
J67582	36	28/11/2022
G22804	25	19/11/2022
U61799	2	25/11/2022
V02493	22	06/11/2022
I09813	29	07/11/2022
Z27737	28	12/11/2022
I29058	36	03/11/2022
O00253	10	15/11/2022
K35006	10	16/11/2022
H59833	28	08/11/2022
V90078	20	17/11/2022
S92802	34	01/11/2022
C00234	23	15/11/2022
K78882	37	20/11/2022
J67582	21	03/11/2022
L91848	1	12/11/2022
Q17124	34	28/11/2022
I46489	34	13/11/2022
I46489	18	12/11/2022
A70424	6	01/11/2022
Y47307	7	22/11/2022
Y47307	23	15/11/2022
G95624	0	04/11/2022
Z34962	23	14/11/2022
M12306	28	19/11/2022
L95633	27	11/11/2022
O18047	20	14/11/2022
O00253	25	18/11/2022
I56295	36	12/11/2022
E45872	20	03/11/2022
G22804	25	18/11/2022
M12306	20	04/11/2022
K78882	36	26/11/2022
Z27737	18	27/11/2022
Y45556	42	01/11/2022
K35006	0	06/11/2022
F16023	40	27/11/2022
D78946	6	02/11/2022
Z53323	27	27/11/2022
V28351	11	15/11/2022
G65344	28	12/11/2022
N80181	28	19/11/2022
N22929	12	02/11/2022
I46489	0	28/11/2022
V84299	40	19/11/2022
H59833	35	06/11/2022
L97294	33	17/11/2022
C70945	21	16/11/2022
Z27737	22	09/11/2022
Z60347	37	15/11/2022
I46489	20	25/11/2022
R19192	28	09/11/2022
Z86263	20	01/11/2022
I56295	15	04/11/2022
S92802	23	21/11/2022
Z91269	24	29/11/2022
I46489	24	13/11/2022
F50762	25	24/11/2022
W84980	21	13/11/2022
W48418	18	21/11/2022
N80181	23	05/11/2022
N32257	28	08/11/2022
U48940	26	24/11/2022
P35224	24	02/11/2022
N61159	34	14/11/2022
V84299	25	07/11/2022
L47328	7	02/11/2022
L91848	1	27/11/2022
F16023	21	04/11/2022
F50762	1	03/11/2022
M12306	28	12/11/2022
L97294	29	01/11/2022
L47328	28	20/11/2022
Z27737	21	24/11/2022
Z34962	33	08/11/2022
Q48675	31	27/11/2022
V69700	21	14/11/2022
L47328	22	14/11/2022
N22929	22	24/11/2022
O18047	42	22/11/2022
R97867	17	18/11/2022
L95633	2	22/11/2022
J28942	23	22/11/2022
J28942	25	04/11/2022
D78946	6	03/11/2022
R19192	25	23/11/2022
Z34962	3	20/11/2022
N80181	30	06/11/2022
L97294	23	25/11/2022
Z60347	31	11/11/2022
I29058	20	25/11/2022
U18378	21	24/11/2022
M12306	22	09/11/2022
Z91269	20	17/11/2022
C00234	6	01/11/2022
F33683	18	29/11/2022
Z86263	29	05/11/2022
F93292	29	07/11/2022
U61799	23	25/11/2022
R97867	18	02/11/2022
B16336	23	08/11/2022
N32257	23	16/11/2022
Q17124	20	21/11/2022
I46489	29	01/11/2022
S92802	28	25/11/2022
G95624	36	22/11/2022
O18047	35	19/11/2022
O18047	28	06/11/2022
V28351	3	05/11/2022
U18378	28	11/11/2022
Z27737	12	23/11/2022
W84980	0	14/11/2022
F82217	7	08/11/2022
O18047	11	15/11/2022
M66769	28	24/11/2022
E45872	38	29/11/2022
Y48318	35	05/11/2022
I29058	29	14/11/2022
L47328	26	26/11/2022
K35006	28	26/11/2022
B16336	21	29/11/2022
Z91269	19	08/11/2022
L97294	25	25/11/2022
F16023	10	03/11/2022
I29058	21	22/11/2022
B46727	27	15/11/2022
R19192	29	27/11/2022
I29058	3	03/11/2022
Y48318	39	02/11/2022
Y75396	28	26/11/2022
E80025	19	23/11/2022
M12306	2	19/11/2022
D78946	29	20/11/2022
J67582	0	07/11/2022
J28942	25	16/11/2022
L95633	28	29/11/2022
W48418	1	12/11/2022
N32257	29	29/11/2022
B77851	36	24/11/2022
J28942	28	14/11/2022
N22929	3	05/11/2022
